"id","lottery","z1","z2","p1","ce","female","semester","highincome"
24,5,20,7,0.05,11.225,1,1,0
24,6,15,4,0.25,9.225,1,1,0
24,8,-4,-15,0.95,-7.575,1,1,0
24,10,-4,-15,0.25,-9.225,1,1,0
24,14,15,4,0.75,9.225,1,1,0
24,18,-4,-7,0.5,-5.875,1,1,0
24,19,-4,-15,0.05,-11.425,1,1,0
24,26,-7,-20,0.25,-13.825,1,1,0
24,30,7,4,0.5,6.025,1,1,0
24,31,15,4,0.95,9.775,1,1,0
24,36,-7,-20,0.95,-10.575,1,1,0
24,40,15,4,0.5,9.775,1,1,0
24,41,-7,-20,0.75,-10.575,1,1,0
24,45,7,4,0.1,5.425,1,1,0
24,47,-4,-7,0.9,-4.975,1,1,0
24,48,-7,-20,0.05,-15.125,1,1,0
24,51,20,7,0.75,16.425,1,1,0
24,58,20,7,0.25,11.875,1,1,0
24,59,-20,-55,0.05,-48.875,1,1,0
24,64,-4,-7,0.1,-6.625,1,1,0
24,66,-7,-20,0.5,-13.825,1,1,0
24,67,7,4,0.9,6.625,1,1,0
24,68,20,7,0.95,19.025,1,1,0
24,72,-4,-15,0.5,-9.775,1,1,0
24,74,20,7,0.5,13.175,1,1,0
24,80,-4,-15,0.75,-7.025,1,1,0
25,2,15,4,0.05,5.375,1,5,0
25,3,55,20,0.05,26.125,1,5,0
25,5,20,7,0.05,9.925,1,5,0
25,6,15,4,0.25,9.225,1,5,0
25,8,-4,-15,0.95,-6.475,1,5,0
25,10,-4,-15,0.25,-11.425,1,5,0
25,14,15,4,0.75,10.325,1,5,0
25,18,-4,-7,0.5,-5.275,1,5,0
25,19,-4,-15,0.05,-13.075,1,5,0
25,26,-7,-20,0.25,-15.125,1,5,0
25,30,7,4,0.5,5.425,1,5,0
25,31,15,4,0.95,9.225,1,5,0
25,36,-7,-20,0.95,-13.175,1,5,0
25,40,15,4,0.5,9.775,1,5,0
25,41,-7,-20,0.75,-13.175,1,5,0
25,45,7,4,0.1,4.825,1,5,0
25,47,-4,-7,0.9,-5.575,1,5,0
25,48,-7,-20,0.05,-19.675,1,5,0
25,51,20,7,0.75,15.125,1,5,0
25,58,20,7,0.25,10.575,1,5,0
25,59,-20,-55,0.05,-43.625,1,5,0
25,64,-4,-7,0.1,-6.025,1,5,0
25,66,-7,-20,0.5,-15.125,1,5,0
25,67,7,4,0.9,6.475,1,5,0
25,68,20,7,0.95,15.125,1,5,0
25,72,-4,-15,0.5,-10.325,1,5,0
25,74,20,7,0.5,13.175,1,5,0
25,80,-4,-15,0.75,-7.575,1,5,0
27,2,15,4,0.05,9.775,1,1,0
27,3,55,20,0.05,38.375,1,1,0
27,5,20,7,0.05,11.875,1,1,0
27,6,15,4,0.25,9.225,1,1,0
27,8,-4,-15,0.95,-7.025,1,1,0
27,10,-4,-15,0.25,-9.225,1,1,0
27,14,15,4,0.75,10.875,1,1,0
27,18,-4,-7,0.5,-5.125,1,1,0
27,19,-4,-15,0.05,-8.125,1,1,0
27,26,-7,-20,0.25,-14.475,1,1,0
27,30,7,4,0.5,6.025,1,1,0
27,31,15,4,0.95,13.075,1,1,0
27,36,-7,-20,0.95,-9.275,1,1,0
27,40,15,4,0.5,9.775,1,1,0
27,41,-7,-20,0.75,-11.875,1,1,0
27,45,7,4,0.1,5.425,1,1,0
27,47,-4,-7,0.9,-4.975,1,1,0
27,48,-7,-20,0.05,-13.825,1,1,0
27,51,20,7,0.75,15.775,1,1,0
27,58,20,7,0.25,13.175,1,1,0
27,59,-20,-55,0.05,-41.875,1,1,0
27,64,-4,-7,0.1,-6.025,1,1,0
27,66,-7,-20,0.5,-13.175,1,1,0
27,67,7,4,0.9,6.025,1,1,0
27,68,20,7,0.95,15.125,1,1,0
27,72,-4,-15,0.5,-8.675,1,1,0
27,74,20,7,0.5,15.125,1,1,0
27,80,-4,-15,0.75,-8.125,1,1,0
28,2,15,4,0.05,5.925,1,4,0
28,3,55,20,0.05,26.125,1,4,0
28,5,20,7,0.05,9.275,1,4,0
28,6,15,4,0.25,7.025,1,4,0
28,8,-4,-15,0.95,-5.375,1,4,0
28,10,-4,-15,0.25,-11.975,1,4,0
28,14,15,4,0.75,11.975,1,4,0
28,18,-4,-7,0.5,-5.125,1,4,0
28,19,-4,-15,0.05,-13.075,1,4,0
28,26,-7,-20,0.25,-16.425,1,4,0
28,30,7,4,0.5,5.575,1,4,0
28,31,15,4,0.95,13.625,1,4,0
28,36,-7,-20,0.95,-8.625,1,4,0
28,40,15,4,0.5,9.775,1,4,0
28,41,-7,-20,0.75,-9.925,1,4,0
28,45,7,4,0.1,4.675,1,4,0
28,47,-4,-7,0.9,-4.525,1,4,0
28,48,-7,-20,0.05,-17.725,1,4,0
28,51,20,7,0.75,17.075,1,4,0
28,58,20,7,0.25,10.575,1,4,0
28,59,-20,-55,0.05,-48.875,1,4,0
28,64,-4,-7,0.1,-6.325,1,4,0
28,66,-7,-20,0.5,-17.075,1,4,0
28,67,7,4,0.9,6.625,1,4,0
28,68,20,7,0.95,18.375,1,4,0
28,72,-4,-15,0.5,-11.425,1,4,0
28,74,20,7,0.5,9.925,1,4,0
28,80,-4,-15,0.75,-12.525,1,4,0
29,2,15,4,0.05,6.475,1,2,0
29,3,55,20,0.05,24.375,1,2,0
29,5,20,7,0.05,11.225,1,2,0
29,6,15,4,0.25,7.025,1,2,0
29,8,-4,-15,0.95,-6.475,1,2,0
29,10,-4,-15,0.25,-11.975,1,2,0
29,14,15,4,0.75,12.525,1,2,0
29,18,-4,-7,0.5,-5.125,1,2,0
29,19,-4,-15,0.05,-13.625,1,2,0
29,26,-7,-20,0.25,-16.425,1,2,0
29,30,7,4,0.5,5.425,1,2,0
29,31,15,4,0.95,13.625,1,2,0
29,36,-7,-20,0.95,-8.625,1,2,0
29,40,15,4,0.5,9.775,1,2,0
29,41,-7,-20,0.75,-9.925,1,2,0
29,45,7,4,0.1,4.375,1,2,0
29,47,-4,-7,0.9,-4.525,1,2,0
29,48,-7,-20,0.05,-18.375,1,2,0
29,51,20,7,0.75,15.775,1,2,0
29,58,20,7,0.25,9.925,1,2,0
29,59,-20,-55,0.05,-45.375,1,2,0
29,64,-4,-7,0.1,-6.025,1,2,0
29,66,-7,-20,0.5,-13.175,1,2,0
29,67,7,4,0.9,6.175,1,2,0
29,68,20,7,0.95,17.725,1,2,0
29,72,-4,-15,0.5,-9.225,1,2,0
29,74,20,7,0.5,13.825,1,2,0
29,80,-4,-15,0.75,-8.125,1,2,0
30,2,15,4,0.05,4.275,0,6,0
30,3,55,20,0.05,22.625,0,6,0
30,5,20,7,0.05,7.975,0,6,0
30,6,15,4,0.25,6.475,0,6,0
30,8,-4,-15,0.95,-4.825,0,6,0
30,10,-4,-15,0.25,-12.525,0,6,0
30,14,15,4,0.75,6.475,0,6,0
30,18,-4,-7,0.5,-5.575,0,6,0
30,19,-4,-15,0.05,-14.725,0,6,0
30,26,-7,-20,0.25,-17.075,0,6,0
30,30,7,4,0.5,5.425,0,6,0
30,31,15,4,0.95,14.175,0,6,0
30,36,-7,-20,0.95,-7.975,0,6,0
30,40,15,4,0.5,9.225,0,6,0
30,41,-7,-20,0.75,-10.575,0,6,0
30,45,7,4,0.1,4.225,0,6,0
30,47,-4,-7,0.9,-4.375,0,6,0
30,48,-7,-20,0.05,-19.675,0,6,0
30,51,20,7,0.75,16.425,0,6,0
30,58,20,7,0.25,9.925,0,6,0
30,59,-20,-55,0.05,-54.125,0,6,0
30,64,-4,-7,0.1,-6.775,0,6,0
30,66,-7,-20,0.5,-13.825,0,6,0
30,67,7,4,0.9,6.625,0,6,0
30,68,20,7,0.95,19.025,0,6,0
30,72,-4,-15,0.5,-9.775,0,6,0
30,74,20,7,0.5,13.675,0,6,0
30,80,-4,-15,0.75,-7.025,0,6,0
32,2,15,4,0.05,7.575,0,1,1
32,3,55,20,0.05,29.625,0,1,1
32,5,20,7,0.05,10.575,0,1,1
32,6,15,4,0.25,9.775,0,1,1
32,8,-4,-15,0.95,-7.025,0,1,1
32,10,-4,-15,0.25,-11.425,0,1,1
32,14,15,4,0.75,9.225,0,1,1
32,18,-4,-7,0.5,-5.575,0,1,1
32,19,-4,-15,0.05,-11.975,0,1,1
32,26,-7,-20,0.25,-15.125,0,1,1
32,30,7,4,0.5,4.975,0,1,1
32,31,15,4,0.95,7.025,0,1,1
32,36,-7,-20,0.95,-11.225,0,1,1
32,40,15,4,0.5,7.575,0,1,1
32,41,-7,-20,0.75,-13.175,0,1,1
32,45,7,4,0.1,5.425,0,1,1
32,47,-4,-7,0.9,-5.575,0,1,1
32,48,-7,-20,0.05,-17.075,0,1,1
32,51,20,7,0.75,13.825,0,1,1
32,58,20,7,0.25,14.475,0,1,1
32,59,-20,-55,0.05,-40.125,0,1,1
32,64,-4,-7,0.1,-5.425,0,1,1
32,66,-7,-20,0.5,-13.825,0,1,1
32,67,7,4,0.9,6.025,0,1,1
32,68,20,7,0.95,15.125,0,1,1
32,72,-4,-15,0.5,-9.775,0,1,1
32,74,20,7,0.5,13.175,0,1,1
32,80,-4,-15,0.75,-8.125,0,1,1
33,2,15,4,0.05,8.125,0,2,0
33,3,55,20,0.05,26.125,0,2,0
33,5,20,7,0.05,11.225,0,2,0
33,6,15,4,0.25,9.225,0,2,0
33,8,-4,-15,0.95,-10.875,0,2,0
33,10,-4,-15,0.25,-12.525,0,2,0
33,14,15,4,0.75,9.225,0,2,0
33,18,-4,-7,0.5,-5.575,0,2,0
33,19,-4,-15,0.05,-13.075,0,2,0
33,26,-7,-20,0.25,-15.125,0,2,0
33,30,7,4,0.5,5.425,0,2,0
33,31,15,4,0.95,12.525,0,2,0
33,36,-7,-20,0.95,-9.925,0,2,0
33,40,15,4,0.5,9.225,0,2,0
33,41,-7,-20,0.75,-11.225,0,2,0
33,45,7,4,0.1,4.825,0,2,0
33,47,-4,-7,0.9,-5.125,0,2,0
33,48,-7,-20,0.05,-17.075,0,2,0
33,51,20,7,0.75,13.825,0,2,0
33,58,20,7,0.25,11.875,0,2,0
33,59,-20,-55,0.05,-50.625,0,2,0
33,64,-4,-7,0.1,-6.175,0,2,0
33,66,-7,-20,0.5,-13.825,0,2,0
33,67,7,4,0.9,6.325,0,2,0
33,68,20,7,0.95,17.075,0,2,0
33,72,-4,-15,0.5,-9.775,0,2,0
33,74,20,7,0.5,13.175,0,2,0
33,80,-4,-15,0.75,-7.025,0,2,0
34,2,15,4,0.05,5.925,1,1,0
34,3,55,20,0.05,31.375,1,1,0
34,5,20,7,0.05,9.925,1,1,0
34,6,15,4,0.25,9.775,1,1,0
34,8,-4,-15,0.95,-6.475,1,1,0
34,10,-4,-15,0.25,-10.325,1,1,0
34,14,15,4,0.75,8.125,1,1,0
34,18,-4,-7,0.5,-4.225,1,1,0
34,19,-4,-15,0.05,-10.875,1,1,0
34,26,-7,-20,0.25,-13.175,1,1,0
34,30,7,4,0.5,5.875,1,1,0
34,31,15,4,0.95,10.875,1,1,0
34,36,-7,-20,0.95,-11.875,1,1,0
34,40,15,4,0.5,9.775,1,1,0
34,41,-7,-20,0.75,-11.225,1,1,0
34,45,7,4,0.1,5.875,1,1,0
34,47,-4,-7,0.9,-5.125,1,1,0
34,48,-7,-20,0.05,-15.125,1,1,0
34,51,20,7,0.75,14.475,1,1,0
34,58,20,7,0.25,17.075,1,1,0
34,59,-20,-55,0.05,-38.375,1,1,0
34,64,-4,-7,0.1,-5.575,1,1,0
34,66,-7,-20,0.5,-12.525,1,1,0
34,67,7,4,0.9,5.875,1,1,0
34,68,20,7,0.95,14.475,1,1,0
34,72,-4,-15,0.5,-8.675,1,1,0
34,74,20,7,0.5,14.475,1,1,0
34,80,-4,-15,0.75,-8.675,1,1,0
36,2,15,4,0.05,7.025,1,1,0
36,3,55,20,0.05,33.125,1,1,0
36,5,20,7,0.05,11.875,1,1,0
36,6,15,4,0.25,9.225,1,1,0
36,8,-4,-15,0.95,-7.575,1,1,0
36,10,-4,-15,0.25,-9.775,1,1,0
36,14,15,4,0.75,10.875,1,1,0
36,18,-4,-7,0.5,-5.425,1,1,0
36,19,-4,-15,0.05,-11.975,1,1,0
36,26,-7,-20,0.25,-13.175,1,1,0
36,30,7,4,0.5,5.875,1,1,0
36,31,15,4,0.95,9.775,1,1,0
36,36,-7,-20,0.95,-11.225,1,1,0
36,40,15,4,0.5,8.675,1,1,0
36,41,-7,-20,0.75,-10.575,1,1,0
36,45,7,4,0.1,5.275,1,1,0
36,47,-4,-7,0.9,-5.125,1,1,0
36,48,-7,-20,0.05,-12.525,1,1,0
36,51,20,7,0.75,15.125,1,1,0
36,58,20,7,0.25,12.525,1,1,0
36,59,-20,-55,0.05,-36.625,1,1,0
36,64,-4,-7,0.1,-4.975,1,1,0
36,66,-7,-20,0.5,-13.175,1,1,0
36,67,7,4,0.9,5.875,1,1,0
36,68,20,7,0.95,15.125,1,1,0
36,72,-4,-15,0.5,-8.675,1,1,0
36,74,20,7,0.5,14.475,1,1,0
36,80,-4,-15,0.75,-8.675,1,1,0
37,2,15,4,0.05,9.775,0,6,0
37,3,55,20,0.05,29.625,0,6,0
37,5,20,7,0.05,13.175,0,6,0
37,6,15,4,0.25,9.225,0,6,0
37,8,-4,-15,0.95,-8.675,0,6,0
37,10,-4,-15,0.25,-10.875,0,6,0
37,14,15,4,0.75,9.225,0,6,0
37,18,-4,-7,0.5,-5.275,0,6,0
37,19,-4,-15,0.05,-11.975,0,6,0
37,26,-7,-20,0.25,-17.725,0,6,0
37,30,7,4,0.5,5.125,0,6,0
37,31,15,4,0.95,8.675,0,6,0
37,36,-7,-20,0.95,-15.775,0,6,0
37,40,15,4,0.5,7.575,0,6,0
37,41,-7,-20,0.75,-17.725,0,6,0
37,45,7,4,0.1,5.725,0,6,0
37,47,-4,-7,0.9,-5.875,0,6,0
37,48,-7,-20,0.05,-17.725,0,6,0
37,51,20,7,0.75,11.875,0,6,0
37,58,20,7,0.25,9.275,0,6,0
37,59,-20,-55,0.05,-48.875,0,6,0
37,64,-4,-7,0.1,-6.325,0,6,0
37,66,-7,-20,0.5,-17.725,0,6,0
37,67,7,4,0.9,4.975,0,6,0
37,68,20,7,0.95,11.875,0,6,0
37,72,-4,-15,0.5,-10.875,0,6,0
37,74,20,7,0.5,9.925,0,6,0
37,80,-4,-15,0.75,-10.875,0,6,0
38,2,15,4,0.05,7.575,0,2,0
38,3,55,20,0.05,29.625,0,2,0
38,5,20,7,0.05,9.925,0,2,0
38,6,15,4,0.25,8.125,0,2,0
38,8,-4,-15,0.95,-9.775,0,2,0
38,10,-4,-15,0.25,-13.625,0,2,0
38,14,15,4,0.75,8.125,0,2,0
38,18,-4,-7,0.5,-6.175,0,2,0
38,19,-4,-15,0.05,-13.075,0,2,0
38,26,-7,-20,0.25,-17.725,0,2,0
38,30,7,4,0.5,6.025,0,2,0
38,31,15,4,0.95,11.425,0,2,0
38,36,-7,-20,0.95,-12.525,0,2,0
38,40,15,4,0.5,8.125,0,2,0
38,41,-7,-20,0.75,-17.075,0,2,0
38,45,7,4,0.1,4.225,0,2,0
38,47,-4,-7,0.9,-5.875,0,2,0
38,48,-7,-20,0.05,-17.075,0,2,0
38,51,20,7,0.75,15.775,0,2,0
38,58,20,7,0.25,12.525,0,2,0
38,59,-20,-55,0.05,-50.625,0,2,0
38,64,-4,-7,0.1,-6.775,0,2,0
38,66,-7,-20,0.5,-13.825,0,2,0
38,67,7,4,0.9,6.175,0,2,0
38,68,20,7,0.95,17.075,0,2,0
38,72,-4,-15,0.5,-10.875,0,2,0
38,74,20,7,0.5,11.225,0,2,0
38,80,-4,-15,0.75,-11.975,0,2,0
39,2,15,4,0.05,8.125,1,4,0
39,3,55,20,0.05,34.875,1,4,0
39,5,20,7,0.05,12.525,1,4,0
39,6,15,4,0.25,9.225,1,4,0
39,8,-4,-15,0.95,-6.475,1,4,0
39,10,-4,-15,0.25,-9.775,1,4,0
39,14,15,4,0.75,9.225,1,4,0
39,18,-4,-7,0.5,-4.975,1,4,0
39,19,-4,-15,0.05,-11.975,1,4,0
39,26,-7,-20,0.25,-15.775,1,4,0
39,30,7,4,0.5,5.875,1,4,0
39,31,15,4,0.95,9.775,1,4,0
39,36,-7,-20,0.95,-15.125,1,4,0
39,40,15,4,0.5,8.675,1,4,0
39,41,-7,-20,0.75,-14.475,1,4,0
39,45,7,4,0.1,5.425,1,4,0
39,47,-4,-7,0.9,-5.725,1,4,0
39,48,-7,-20,0.05,-14.475,1,4,0
39,51,20,7,0.75,12.525,1,4,0
39,58,20,7,0.25,11.875,1,4,0
39,59,-20,-55,0.05,-41.875,1,4,0
39,64,-4,-7,0.1,-5.575,1,4,0
39,66,-7,-20,0.5,-15.775,1,4,0
39,67,7,4,0.9,5.425,1,4,0
39,68,20,7,0.95,14.475,1,4,0
39,72,-4,-15,0.5,-9.775,1,4,0
39,74,20,7,0.5,12.525,1,4,0
39,80,-4,-15,0.75,-9.775,1,4,0
40,2,15,4,0.05,9.775,0,4,0
40,3,55,20,0.05,40.125,0,4,0
40,5,20,7,0.05,15.125,0,4,0
40,6,15,4,0.25,9.775,0,4,0
40,8,-4,-15,0.95,-5.375,0,4,0
40,10,-4,-15,0.25,-7.025,0,4,0
40,14,15,4,0.75,9.775,0,4,0
40,18,-4,-7,0.5,-4.975,0,4,0
40,19,-4,-15,0.05,-9.225,0,4,0
40,26,-7,-20,0.25,-11.225,0,4,0
40,30,7,4,0.5,6.475,0,4,0
40,31,15,4,0.95,13.625,0,4,0
40,36,-7,-20,0.95,-9.925,0,4,0
40,40,15,4,0.5,9.775,0,4,0
40,41,-7,-20,0.75,-9.925,0,4,0
40,45,7,4,0.1,5.875,0,4,0
40,47,-4,-7,0.9,-5.125,0,4,0
40,48,-7,-20,0.05,-11.225,0,4,0
40,51,20,7,0.75,14.475,0,4,0
40,58,20,7,0.25,13.825,0,4,0
40,59,-20,-55,0.05,-31.375,0,4,0
40,64,-4,-7,0.1,-4.975,0,4,0
40,66,-7,-20,0.5,-9.925,0,4,0
40,67,7,4,0.9,6.025,0,4,0
40,68,20,7,0.95,17.725,0,4,0
40,72,-4,-15,0.5,-9.225,0,4,0
40,74,20,7,0.5,13.825,0,4,0
40,80,-4,-15,0.75,-9.225,0,4,0
41,2,15,4,0.05,6.475,1,4,0
41,3,55,20,0.05,33.125,1,4,0
41,5,20,7,0.05,9.925,1,4,0
41,6,15,4,0.25,7.575,1,4,0
41,8,-4,-15,0.95,-6.475,1,4,0
41,10,-4,-15,0.25,-8.675,1,4,0
41,14,15,4,0.75,9.775,1,4,0
41,18,-4,-7,0.5,-4.975,1,4,0
41,19,-4,-15,0.05,-9.775,1,4,0
41,26,-7,-20,0.25,-9.925,1,4,0
41,30,7,4,0.5,6.025,1,4,0
41,31,15,4,0.95,9.775,1,4,0
41,36,-7,-20,0.95,-11.225,1,4,0
41,40,15,4,0.5,10.325,1,4,0
41,41,-7,-20,0.75,-9.925,1,4,0
41,45,7,4,0.1,6.325,1,4,0
41,47,-4,-7,0.9,-4.975,1,4,0
41,48,-7,-20,0.05,-15.125,1,4,0
41,51,20,7,0.75,11.875,1,4,0
41,58,20,7,0.25,10.575,1,4,0
41,59,-20,-55,0.05,-40.125,1,4,0
41,64,-4,-7,0.1,-5.125,1,4,0
41,66,-7,-20,0.5,-11.225,1,4,0
41,67,7,4,0.9,6.025,1,4,0
41,68,20,7,0.95,15.125,1,4,0
41,72,-4,-15,0.5,-10.325,1,4,0
41,74,20,7,0.5,11.225,1,4,0
41,80,-4,-15,0.75,-7.025,1,4,0
42,2,15,4,0.05,4.275,0,1,0
42,3,55,20,0.05,20.875,0,1,0
42,5,20,7,0.05,13.175,0,1,0
42,6,15,4,0.25,8.675,0,1,0
42,8,-4,-15,0.95,-4.825,0,1,0
42,10,-4,-15,0.25,-11.425,0,1,0
42,14,15,4,0.75,13.075,0,1,0
42,18,-4,-7,0.5,-5.425,0,1,0
42,19,-4,-15,0.05,-14.175,0,1,0
42,26,-7,-20,0.25,-16.425,0,1,0
42,30,7,4,0.5,5.575,0,1,0
42,31,15,4,0.95,13.625,0,1,0
42,36,-7,-20,0.95,-7.975,0,1,0
42,40,15,4,0.5,9.775,0,1,0
42,41,-7,-20,0.75,-9.925,0,1,0
42,45,7,4,0.1,4.675,0,1,0
42,47,-4,-7,0.9,-4.375,0,1,0
42,48,-7,-20,0.05,-19.025,0,1,0
42,51,20,7,0.75,16.425,0,1,0
42,58,20,7,0.25,9.925,0,1,0
42,59,-20,-55,0.05,-50.625,0,1,0
42,64,-4,-7,0.1,-6.625,0,1,0
42,66,-7,-20,0.5,-13.175,0,1,0
42,67,7,4,0.9,6.625,0,1,0
42,68,20,7,0.95,19.025,0,1,0
42,72,-4,-15,0.5,-9.225,0,1,0
42,74,20,7,0.5,13.825,0,1,0
42,80,-4,-15,0.75,-6.475,0,1,0
43,2,15,4,0.05,6.475,0,1,0
43,3,55,20,0.05,26.125,0,1,0
43,5,20,7,0.05,10.575,0,1,0
43,6,15,4,0.25,9.225,0,1,0
43,8,-4,-15,0.95,-7.575,0,1,0
43,10,-4,-15,0.25,-8.675,0,1,0
43,14,15,4,0.75,14.175,0,1,0
43,18,-4,-7,0.5,-6.025,0,1,0
43,19,-4,-15,0.05,-14.175,0,1,0
43,26,-7,-20,0.25,-17.725,0,1,0
43,30,7,4,0.5,5.725,0,1,0
43,31,15,4,0.95,14.725,0,1,0
43,36,-7,-20,0.95,-7.975,0,1,0
43,40,15,4,0.5,10.325,0,1,0
43,41,-7,-20,0.75,-11.225,0,1,0
43,45,7,4,0.1,4.975,0,1,0
43,47,-4,-7,0.9,-4.525,0,1,0
43,48,-7,-20,0.05,-19.025,0,1,0
43,51,20,7,0.75,18.375,0,1,0
43,58,20,7,0.25,12.525,0,1,0
43,59,-20,-55,0.05,-50.625,0,1,0
43,64,-4,-7,0.1,-6.625,0,1,0
43,66,-7,-20,0.5,-13.825,0,1,0
43,67,7,4,0.9,6.925,0,1,0
43,68,20,7,0.95,19.675,0,1,0
43,72,-4,-15,0.5,-9.775,0,1,0
43,74,20,7,0.5,14.475,0,1,0
43,80,-4,-15,0.75,-7.575,0,1,0
44,2,15,4,0.05,9.775,0,1,0
44,3,55,20,0.05,34.875,0,1,0
44,5,20,7,0.05,11.225,0,1,0
44,6,15,4,0.25,10.875,0,1,0
44,8,-4,-15,0.95,-9.775,0,1,0
44,10,-4,-15,0.25,-9.775,0,1,0
44,14,15,4,0.75,9.775,0,1,0
44,18,-4,-7,0.5,-4.975,0,1,0
44,19,-4,-15,0.05,-9.775,0,1,0
44,26,-7,-20,0.25,-15.125,0,1,0
44,30,7,4,0.5,6.025,0,1,0
44,31,15,4,0.95,9.775,0,1,0
44,36,-7,-20,0.95,-9.925,0,1,0
44,40,15,4,0.5,9.775,0,1,0
44,41,-7,-20,0.75,-11.225,0,1,0
44,45,7,4,0.1,6.025,0,1,0
44,47,-4,-7,0.9,-4.975,0,1,0
44,48,-7,-20,0.05,-13.175,0,1,0
44,51,20,7,0.75,13.825,0,1,0
44,58,20,7,0.25,13.175,0,1,0
44,59,-20,-55,0.05,-45.375,0,1,0
44,64,-4,-7,0.1,-5.125,0,1,0
44,66,-7,-20,0.5,-13.825,0,1,0
44,67,7,4,0.9,6.025,0,1,0
44,68,20,7,0.95,15.125,0,1,0
44,72,-4,-15,0.5,-9.775,0,1,0
44,74,20,7,0.5,14.475,0,1,0
44,80,-4,-15,0.75,-9.225,0,1,0
45,2,15,4,0.05,8.125,0,3,0
45,3,55,20,0.05,26.125,0,3,0
45,5,20,7,0.05,13.825,0,3,0
45,6,15,4,0.25,9.775,0,3,0
45,8,-4,-15,0.95,-4.825,0,3,0
45,10,-4,-15,0.25,-9.775,0,3,0
45,14,15,4,0.75,13.075,0,3,0
45,18,-4,-7,0.5,-4.525,0,3,0
45,19,-4,-15,0.05,-11.975,0,3,0
45,26,-7,-20,0.25,-15.125,0,3,0
45,30,7,4,0.5,6.925,0,3,0
45,31,15,4,0.95,14.725,0,3,0
45,36,-7,-20,0.95,-7.325,0,3,0
45,40,15,4,0.5,9.775,0,3,0
45,41,-7,-20,0.75,-9.925,0,3,0
45,45,7,4,0.1,5.575,0,3,0
45,47,-4,-7,0.9,-4.075,0,3,0
45,48,-7,-20,0.05,-17.725,0,3,0
45,51,20,7,0.75,17.725,0,3,0
45,58,20,7,0.25,11.875,0,3,0
45,59,-20,-55,0.05,-50.625,0,3,0
45,64,-4,-7,0.1,-6.025,0,3,0
45,66,-7,-20,0.5,-12.525,0,3,0
45,67,7,4,0.9,6.925,0,3,0
45,68,20,7,0.95,19.025,0,3,0
45,72,-4,-15,0.5,-9.225,0,3,0
45,74,20,7,0.5,15.125,0,3,0
45,80,-4,-15,0.75,-9.225,0,3,0
46,2,15,4,0.05,10.325,1,3,0
46,3,55,20,0.05,34.875,1,3,0
46,5,20,7,0.05,11.875,1,3,0
46,6,15,4,0.25,10.325,1,3,0
46,8,-4,-15,0.95,-9.225,1,3,0
46,10,-4,-15,0.25,-10.875,1,3,0
46,14,15,4,0.75,10.325,1,3,0
46,18,-4,-7,0.5,-5.575,1,3,0
46,19,-4,-15,0.05,-10.875,1,3,0
46,26,-7,-20,0.25,-14.475,1,3,0
46,30,7,4,0.5,5.575,1,3,0
46,31,15,4,0.95,9.775,1,3,0
46,36,-7,-20,0.95,-13.175,1,3,0
46,40,15,4,0.5,9.225,1,3,0
46,41,-7,-20,0.75,-12.525,1,3,0
46,45,7,4,0.1,5.125,1,3,0
46,47,-4,-7,0.9,-5.725,1,3,0
46,48,-7,-20,0.05,-14.475,1,3,0
46,51,20,7,0.75,14.475,1,3,0
46,58,20,7,0.25,12.525,1,3,0
46,59,-20,-55,0.05,-41.875,1,3,0
46,64,-4,-7,0.1,-5.875,1,3,0
46,66,-7,-20,0.5,-13.825,1,3,0
46,67,7,4,0.9,5.725,1,3,0
46,68,20,7,0.95,14.475,1,3,0
46,72,-4,-15,0.5,-10.325,1,3,0
46,74,20,7,0.5,13.175,1,3,0
46,80,-4,-15,0.75,-9.775,1,3,0
47,2,15,4,0.05,10.325,0,2,0
47,3,55,20,0.05,43.625,0,2,0
47,5,20,7,0.05,13.175,0,2,0
47,6,15,4,0.25,8.675,0,2,0
47,8,-4,-15,0.95,-8.675,0,2,0
47,10,-4,-15,0.25,-8.125,0,2,0
47,14,15,4,0.75,9.775,0,2,0
47,18,-4,-7,0.5,-5.275,0,2,0
47,19,-4,-15,0.05,-11.425,0,2,0
47,26,-7,-20,0.25,-11.875,0,2,0
47,30,7,4,0.5,5.425,0,2,0
47,31,15,4,0.95,11.975,0,2,0
47,36,-7,-20,0.95,-16.425,0,2,0
47,40,15,4,0.5,10.875,0,2,0
47,41,-7,-20,0.75,-15.125,0,2,0
47,45,7,4,0.1,6.025,0,2,0
47,47,-4,-7,0.9,-4.525,0,2,0
47,48,-7,-20,0.05,-17.075,0,2,0
47,51,20,7,0.75,11.875,0,2,0
47,58,20,7,0.25,11.875,0,2,0
47,59,-20,-55,0.05,-47.125,0,2,0
47,64,-4,-7,0.1,-5.875,0,2,0
47,66,-7,-20,0.5,-11.225,0,2,0
47,67,7,4,0.9,6.475,0,2,0
47,68,20,7,0.95,19.025,0,2,0
47,72,-4,-15,0.5,-8.675,0,2,0
47,74,20,7,0.5,12.525,0,2,0
47,80,-4,-15,0.75,-7.575,0,2,0
48,2,15,4,0.05,7.025,1,1,0
48,3,55,20,0.05,29.625,1,1,0
48,5,20,7,0.05,9.925,1,1,0
48,6,15,4,0.25,7.025,1,1,0
48,8,-4,-15,0.95,-7.025,1,1,0
48,10,-4,-15,0.25,-10.875,1,1,0
48,14,15,4,0.75,8.125,1,1,0
48,18,-4,-7,0.5,-5.575,1,1,0
