"id","lottery","z1","z2","p1","ce","female","semester","highincome"
1,10,50,20,0.25,25.25,1,4,0
1,8,20,0,0.95,17.5,1,4,0
1,9,0,-10,0.1,-8.75,1,4,0
1,1,10,0,0.1,1.75,1,4,0
1,2,50,0,0.9,23.75,1,4,0
1,3,-50,-150,0.05,-122.5,1,4,0
1,4,20,10,0.5,13.25,1,4,0
1,5,40,10,0.05,15.25,1,4,0
1,6,150,0,0.5,33.75,1,4,0
1,7,50,20,0.5,34.25,1,4,0
1,21,-10,-40,0.25,-34.75,1,4,0
1,22,0,-20,0.75,-11.5,1,4,0
1,23,20,10,0.9,14.75,1,4,0
1,24,0,-50,0.5,-38.75,1,4,0
1,25,-20,-50,0.5,-46.25,1,4,0
1,26,10,0,0.9,7.75,1,4,0
1,27,40,10,0.75,19.75,1,4,0
1,28,50,0,0.5,13.75,1,4,0
1,29,20,0,0.05,1.5,1,4,0
1,30,20,10,0.1,11.25,1,4,0
1,31,-10,-20,0.1,-17.75,1,4,0
1,32,0,-10,0.5,-5.25,1,4,0
1,33,0,-20,0.95,-3.5,1,4,0
1,34,-10,-20,0.5,-15.25,1,4,0
1,35,40,10,0.95,25.75,1,4,0
1,36,-10,-40,0.5,-33.25,1,4,0
1,37,150,50,0.05,55,1,4,0
1,38,-10,-40,0.75,-31.75,1,4,0
1,39,40,10,0.5,18.25,1,4,0
1,40,0,-50,0.1,-46.25,1,4,0
1,41,-20,-50,0.05,-48.5,1,4,0
1,42,10,0,0.5,4.25,1,4,0
1,43,-20,-50,0.75,-38.75,1,4,0
1,44,50,0,0.1,6.25,1,4,0
1,45,-10,-40,0.05,-38.5,1,4,0
1,46,0,-150,0.5,-131.25,1,4,0
1,47,0,-10,0.9,-6.75,1,4,0
1,48,-10,-40,0.95,-21.25,1,4,0
1,49,20,0,0.75,9.5,1,4,0
1,50,-20,-50,0.25,-46.25,1,4,0
1,11,50,20,0.75,35.75,1,4,0
1,12,40,10,0.25,18.25,1,4,0
1,13,-10,-20,0.9,-15.25,1,4,0
1,14,0,-20,0.05,-18.5,1,4,0
1,15,-20,-50,0.95,-29.75,1,4,0
1,16,50,20,0.95,40.25,1,4,0
1,17,50,20,0.05,22.25,1,4,0
1,18,0,-20,0.25,-9.5,1,4,0
1,19,0,-50,0.9,-21.25,1,4,0
1,20,20,0,0.25,9.5,1,4,0
2,31,-10,-20,0.1,-17.25,1,2,0
2,32,0,-10,0.5,-9.5,1,2,0
2,33,0,-20,0.95,-3.5,1,2,0
2,34,-10,-20,0.5,-15.75,1,2,0
2,35,40,10,0.95,34.75,1,2,0
2,36,-10,-40,0.5,-30.25,1,2,0
2,37,150,50,0.05,67.5,1,2,0
2,38,-10,-40,0.75,-24.25,1,2,0
2,39,40,10,0.5,25.75,1,2,0
2,40,0,-50,0.1,-28.75,1,2,0
2,1,10,0,0.1,0.5,1,2,0
2,2,50,0,0.9,16.25,1,2,0
2,4,20,10,0.5,15.25,1,2,0
2,5,40,10,0.05,11.5,1,2,0
2,6,150,0,0.5,56.25,1,2,0
2,7,50,20,0.5,21.5,1,2,0
2,8,20,0,0.95,20,1,2,0
2,9,0,-10,0.1,-8.25,1,2,0
2,10,50,20,0.25,26.75,1,2,0
2,11,50,20,0.75,29.75,1,2,0
2,12,40,10,0.25,11.5,1,2,0
2,14,0,-20,0.05,-19,1,2,0
2,15,-20,-50,0.95,-20,1,2,0
2,16,50,20,0.95,50,1,2,0
2,17,50,20,0.05,21.5,1,2,0
2,18,0,-20,0.25,-11.5,1,2,0
2,19,0,-50,0.9,0,1,2,0
2,20,20,0,0.25,5.5,1,2,0
2,21,-10,-40,0.25,-30.25,1,2,0
2,22,0,-20,0.75,-10.5,1,2,0
2,23,20,10,0.9,10.5,1,2,0
2,24,0,-50,0.5,-28.75,1,2,0
2,25,-20,-50,0.5,-20,1,2,0
2,26,10,0,0.9,9.25,1,2,0
2,27,40,10,0.75,16.75,1,2,0
2,28,50,0,0.5,18.75,1,2,0
2,29,20,0,0.05,4.5,1,2,0
2,30,20,10,0.1,12.25,1,2,0
2,44,50,0,0.1,16.25,1,2,0
2,45,-10,-40,0.05,-36.25,1,2,0
2,46,0,-150,0.5,-71.25,1,2,0
2,47,0,-10,0.9,0,1,2,0
2,48,-10,-40,0.95,-15.25,1,2,0
2,49,20,0,0.75,8.5,1,2,0
2,50,-20,-50,0.25,-34.25,1,2,0
2,42,10,0,0.5,5.25,1,2,0
2,43,-20,-50,0.75,-34.25,1,2,0
2,41,-20,-50,0.05,-46.25,1,2,0
3,1,10,0,0.1,4.75,1,2,0
3,2,50,0,0.9,23.75,1,2,0
3,3,-50,-150,0.05,-127.5,1,2,0
3,5,40,10,0.05,19.75,1,2,0
3,6,150,0,0.5,63.75,1,2,0
3,7,50,20,0.5,31.25,1,2,0
3,8,20,0,0.95,14.5,1,2,0
3,9,0,-10,0.1,-7.75,1,2,0
3,10,50,20,0.25,34.25,1,2,0
3,11,50,20,0.75,41.75,1,2,0
3,12,40,10,0.25,19.75,1,2,0
3,13,-10,-20,0.9,-12.75,1,2,0
3,14,0,-20,0.05,-16.5,1,2,0
3,15,-20,-50,0.95,-26.75,1,2,0
3,16,50,20,0.95,44.75,1,2,0
3,17,50,20,0.05,25.25,1,2,0
3,18,0,-20,0.25,-16.5,1,2,0
3,19,0,-50,0.9,-31.25,1,2,0
3,20,20,0,0.25,5.5,1,2,0
3,21,-10,-40,0.25,-31.75,1,2,0
3,22,0,-20,0.75,-10.5,1,2,0
3,23,20,10,0.9,17.75,1,2,0
3,24,0,-50,0.5,-23.75,1,2,0
3,25,-20,-50,0.5,-32.75,1,2,0
3,26,10,0,0.9,8.25,1,2,0
3,27,40,10,0.75,27.25,1,2,0
3,28,50,0,0.5,23.75,1,2,0
3,29,20,0,0.05,5.5,1,2,0
3,30,20,10,0.1,12.25,1,2,0
3,31,-10,-20,0.1,-18.75,1,2,0
3,32,0,-10,0.5,-5.75,1,2,0
3,33,0,-20,0.95,-6.5,1,2,0
3,34,-10,-20,0.5,-15.25,1,2,0
3,35,40,10,0.95,11.5,1,2,0
3,36,-10,-40,0.5,-24.25,1,2,0
3,37,150,50,0.05,72.5,1,2,0
3,38,-10,-40,0.75,-33.25,1,2,0
3,39,40,10,0.5,24.25,1,2,0
3,40,0,-50,0.1,-43.75,1,2,0
3,41,-20,-50,0.05,-46.25,1,2,0
3,42,10,0,0.5,5.25,1,2,0
3,43,-20,-50,0.75,-40.25,1,2,0
3,44,50,0,0.1,11.25,1,2,0
3,45,-10,-40,0.05,-37.75,1,2,0
3,46,0,-150,0.5,-78.75,1,2,0
3,47,0,-10,0.9,-2.75,1,2,0
3,48,-10,-40,0.95,-19.75,1,2,0
3,49,20,0,0.75,9.5,1,2,0
3,50,-20,-50,0.25,-43.25,1,2,0
4,1,10,0,0.1,3.25,1,8,1
4,2,50,0,0.9,31.25,1,8,1
4,3,-50,-150,0.05,-145,1,8,1
4,4,20,10,0.5,13.25,1,8,1
4,5,40,10,0.05,19.75,1,8,1
4,6,150,0,0.5,56.25,1,8,1
4,7,50,20,0.5,31.25,1,8,1
4,8,20,0,0.95,15.5,1,8,1
4,9,0,-10,0.1,-5.75,1,8,1
4,10,50,20,0.25,35.75,1,8,1
4,11,50,20,0.75,34.25,1,8,1
4,12,40,10,0.25,19.75,1,8,1
4,13,-10,-20,0.9,-12.25,1,8,1
4,14,0,-20,0.05,-13.5,1,8,1
4,16,50,20,0.95,43.25,1,8,1
4,17,50,20,0.05,23.75,1,8,1
4,18,0,-20,0.25,-14.5,1,8,1
4,19,0,-50,0.9,-11.25,1,8,1
4,20,20,0,0.25,5.5,1,8,1
4,21,-10,-40,0.25,-30.25,1,8,1
4,22,0,-20,0.75,-4.5,1,8,1
4,23,20,10,0.9,14.75,1,8,1
4,24,0,-50,0.5,-21.25,1,8,1
4,25,-20,-50,0.5,-32.75,1,8,1
4,26,10,0,0.9,9.25,1,8,1
4,27,40,10,0.75,25.75,1,8,1
4,28,50,0,0.5,21.25,1,8,1
4,29,20,0,0.05,9.5,1,8,1
4,30,20,10,0.1,15.25,1,8,1
4,31,-10,-20,0.1,-15.25,1,8,1
4,32,0,-10,0.5,0,1,8,1
4,33,0,-20,0.95,-5.5,1,8,1
4,34,-10,-20,0.5,-14.75,1,8,1
4,35,40,10,0.95,36.25,1,8,1
4,36,-10,-40,0.5,-19.75,1,8,1
4,37,150,50,0.05,67.5,1,8,1
4,38,-10,-40,0.75,-16.75,1,8,1
4,39,40,10,0.5,24.25,1,8,1
4,40,0,-50,0.1,-41.25,1,8,1
4,41,-20,-50,0.05,-46.25,1,8,1
4,42,10,0,0.5,6.25,1,8,1
4,43,-20,-50,0.75,-25.25,1,8,1
4,44,50,0,0.1,8.75,1,8,1
4,45,-10,-40,0.05,-31.75,1,8,1
4,46,0,-150,0.5,-71.25,1,8,1
4,47,0,-10,0.9,-1.25,1,8,1
4,48,-10,-40,0.95,-15.25,1,8,1
4,49,20,0,0.75,13.5,1,8,1
4,50,-20,-50,0.25,-40.25,1,8,1
5,1,10,0,0.1,3.25,1,2,0
5,2,50,0,0.9,28.75,1,2,0
5,3,-50,-150,0.05,-142.5,1,2,0
5,4,20,10,0.5,14.75,1,2,0
5,5,40,10,0.05,11.5,1,2,0
5,6,150,0,0.5,48.75,1,2,0
5,7,50,20,0.5,29.75,1,2,0
5,8,20,0,0.95,14.5,1,2,0
5,9,0,-10,0.1,-9.25,1,2,0
5,10,50,20,0.25,26.75,1,2,0
5,11,50,20,0.75,32.75,1,2,0
5,12,40,10,0.25,18.25,1,2,0
5,13,-10,-20,0.9,-12.75,1,2,0
5,14,0,-20,0.05,-19,1,2,0
5,15,-20,-50,0.95,-26.75,1,2,0
5,16,50,20,0.95,40.25,1,2,0
5,17,50,20,0.05,23.75,1,2,0
5,18,0,-20,0.25,-14.5,1,2,0
5,19,0,-50,0.9,-16.25,1,2,0
5,20,20,0,0.25,5.5,1,2,0
5,21,-10,-40,0.25,-34.75,1,2,0
5,22,0,-20,0.75,-7.5,1,2,0
5,23,20,10,0.9,16.25,1,2,0
5,24,0,-50,0.5,-28.75,1,2,0
5,25,-20,-50,0.5,-38.75,1,2,0
5,26,10,0,0.9,6.25,1,2,0
5,27,40,10,0.75,25.75,1,2,0
5,28,50,0,0.5,21.25,1,2,0
5,29,20,0,0.05,2.5,1,2,0
5,30,20,10,0.1,12.75,1,2,0
5,31,-10,-20,0.1,-18.75,1,2,0
5,32,0,-10,0.5,-5.75,1,2,0
5,33,0,-20,0.95,-6.5,1,2,0
5,34,-10,-20,0.5,-15.25,1,2,0
5,35,40,10,0.95,31.75,1,2,0
5,36,-10,-40,0.5,-31.75,1,2,0
5,37,150,50,0.05,62.5,1,2,0
5,38,-10,-40,0.75,-21.25,1,2,0
5,39,40,10,0.5,19.75,1,2,0
5,40,0,-50,0.1,-46.25,1,2,0
5,41,-20,-50,0.05,-48.5,1,2,0
5,42,10,0,0.5,4.75,1,2,0
5,43,-20,-50,0.75,-31.25,1,2,0
5,44,50,0,0.1,8.75,1,2,0
5,45,-10,-40,0.05,-37.75,1,2,0
5,46,0,-150,0.5,-78.75,1,2,0
5,47,0,-10,0.9,-3.25,1,2,0
5,48,-10,-40,0.95,-18.25,1,2,0
5,49,20,0,0.75,12.5,1,2,0
5,50,-20,-50,0.25,-43.25,1,2,0
6,1,10,0,0.1,3.75,1,4,0
6,2,50,0,0.9,23.75,1,4,0
6,3,-50,-150,0.05,-122.5,1,4,0
6,4,20,10,0.5,15.25,1,4,0
6,5,40,10,0.05,15.25,1,4,0
6,6,150,0,0.5,26.25,1,4,0
6,7,50,20,0.5,31.25,1,4,0
6,8,20,0,0.95,9.5,1,4,0
6,9,0,-10,0.1,-8.75,1,4,0
6,10,50,20,0.25,25.25,1,4,0
6,11,50,20,0.75,29.75,1,4,0
6,12,40,10,0.25,15.25,1,4,0
6,13,-10,-20,0.9,-15.25,1,4,0
6,14,0,-20,0.05,-19,1,4,0
6,15,-20,-50,0.95,-41.75,1,4,0
6,16,50,20,0.95,29.75,1,4,0
6,17,50,20,0.05,28.25,1,4,0
6,18,0,-20,0.25,-15.5,1,4,0
6,19,0,-50,0.9,-41.25,1,4,0
6,20,20,0,0.25,4.5,1,4,0
6,21,-10,-40,0.25,-34.75,1,4,0
6,22,0,-20,0.75,-14.5,1,4,0
6,23,20,10,0.9,14.75,1,4,0
6,24,0,-50,0.5,-46.25,1,4,0
6,25,-20,-50,0.5,-48.5,1,4,0
6,26,10,0,0.9,4.75,1,4,0
6,27,40,10,0.75,13.75,1,4,0
6,28,50,0,0.5,8.75,1,4,0
6,29,20,0,0.05,3.5,1,4,0
6,30,20,10,0.1,11.75,1,4,0
6,31,-10,-20,0.1,-18.75,1,4,0
6,32,0,-10,0.5,-7.75,1,4,0
6,33,0,-20,0.95,-9.5,1,4,0
6,34,-10,-20,0.5,-19.5,1,4,0
6,35,40,10,0.95,21.25,1,4,0
6,36,-10,-40,0.5,-36.25,1,4,0
6,37,150,50,0.05,57.5,1,4,0
6,38,-10,-40,0.75,-30.25,1,4,0
6,39,40,10,0.5,15.25,1,4,0
6,40,0,-50,0.1,-46.25,1,4,0
6,41,-20,-50,0.05,-44.75,1,4,0
6,42,10,0,0.5,4.25,1,4,0
6,43,-20,-50,0.75,-41.75,1,4,0
6,44,50,0,0.1,8.75,1,4,0
6,45,-10,-40,0.05,-37.75,1,4,0
6,46,0,-150,0.5,-142.5,1,4,0
6,47,0,-10,0.9,-7.75,1,4,0
6,48,-10,-40,0.95,-27.25,1,4,0
6,49,20,0,0.75,8.5,1,4,0
6,50,-20,-50,0.25,-46.25,1,4,0
7,1,10,0,0.1,4.75,1,2,0
7,2,50,0,0.9,21.25,1,2,0
7,3,-50,-150,0.05,-122.5,1,2,0
7,4,20,10,0.5,14.75,1,2,0
7,5,40,10,0.05,18.25,1,2,0
7,6,150,0,0.5,56.25,1,2,0
7,7,50,20,0.5,25.25,1,2,0
7,8,20,0,0.95,3.5,1,2,0
7,9,0,-10,0.1,-5.75,1,2,0
7,10,50,20,0.25,29.75,1,2,0
7,11,50,20,0.75,28.25,1,2,0
7,12,40,10,0.25,15.25,1,2,0
7,13,-10,-20,0.9,-14.75,1,2,0
7,14,0,-20,0.05,-12.5,1,2,0
7,15,-20,-50,0.95,-37.25,1,2,0
7,16,50,20,0.95,23.75,1,2,0
7,17,50,20,0.05,28.25,1,2,0
7,18,0,-20,0.25,-15.5,1,2,0
7,19,0,-50,0.9,-18.75,1,2,0
7,20,20,0,0.25,7.5,1,2,0
7,21,-10,-40,0.25,-34.75,1,2,0
7,22,0,-20,0.75,-11.5,1,2,0
7,23,20,10,0.9,11.75,1,2,0
7,24,0,-50,0.5,-31.25,1,2,0
7,25,-20,-50,0.5,-38.75,1,2,0
7,26,10,0,0.9,4.75,1,2,0
7,27,40,10,0.75,24.25,1,2,0
7,28,50,0,0.5,16.25,1,2,0
7,29,20,0,0.05,5.5,1,2,0
7,30,20,10,0.1,14.25,1,2,0
7,31,-10,-20,0.1,-17.25,1,2,0
7,32,0,-10,0.5,-7.25,1,2,0
7,33,0,-20,0.95,-9.5,1,2,0
7,34,-10,-20,0.5,-14.75,1,2,0
7,35,40,10,0.95,24.25,1,2,0
7,36,-10,-40,0.5,-28.75,1,2,0
7,37,150,50,0.05,57.5,1,2,0
7,38,-10,-40,0.75,-30.25,1,2,0
7,39,40,10,0.5,18.25,1,2,0
7,40,0,-50,0.1,-38.75,1,2,0
7,41,-20,-50,0.05,-41.75,1,2,0
7,42,10,0,0.5,5.75,1,2,0
7,43,-20,-50,0.75,-34.25,1,2,0
7,44,50,0,0.1,16.25,1,2,0
7,45,-10,-40,0.05,-36.25,1,2,0
7,46,0,-150,0.5,-116.25,1,2,0
7,47,0,-10,0.9,-3.25,1,2,0
7,48,-10,-40,0.95,-18.25,1,2,0
7,49,20,0,0.75,10.5,1,2,0
7,50,-20,-50,0.25,-41.75,1,2,0
8,1,10,0,0.1,3.75,1,4,0
8,2,50,0,0.9,38.75,1,4,0
8,3,-50,-150,0.05,-137.5,1,4,0
8,4,20,10,0.5,14.75,1,4,0
8,5,40,10,0.05,16.75,1,4,0
8,6,150,0,0.5,56.25,1,4,0
8,7,50,20,0.5,40.25,1,4,0
8,8,20,0,0.95,18.5,1,4,0
8,9,0,-10,0.1,-6.25,1,4,0
8,10,50,20,0.25,32.75,1,4,0
8,11,50,20,0.75,41.75,1,4,0
8,12,40,10,0.25,18.25,1,4,0
8,13,-10,-20,0.9,-12.25,1,4,0
8,14,0,-20,0.05,-13.5,1,4,0
8,15,-20,-50,0.95,-25.25,1,4,0
8,16,50,20,0.95,46.25,1,4,0
8,17,50,20,0.05,28.25,1,4,0
8,18,0,-20,0.25,-10.5,1,4,0
8,19,0,-50,0.9,-8.75,1,4,0
8,20,20,0,0.25,7.5,1,4,0
8,21,-10,-40,0.25,-30.25,1,4,0
8,22,0,-20,0.75,-4.5,1,4,0
8,23,20,10,0.9,17.75,1,4,0
8,24,0,-50,0.5,-31.25,1,4,0
8,25,-20,-50,0.5,-20,1,4,0
8,26,10,0,0.9,10,1,4,0
8,27,40,10,0.75,30.25,1,4,0
8,28,50,0,0.5,23.75,1,4,0
8,29,20,0,0.05,9.5,1,4,0
8,30,20,10,0.1,12.25,1,4,0
8,31,-10,-20,0.1,-15.25,1,4,0
8,32,0,-10,0.5,-6.25,1,4,0
8,33,0,-20,0.95,-3.5,1,4,0
8,34,-10,-20,0.5,-14.75,1,4,0
8,35,40,10,0.95,37.75,1,4,0
8,36,-10,-40,0.5,-25.75,1,4,0
8,37,150,50,0.05,62.5,1,4,0
8,38,-10,-40,0.75,-13.75,1,4,0
8,39,40,10,0.5,21.25,1,4,0
8,40,0,-50,0.1,-36.25,1,4,0
8,41,-20,-50,0.05,-44.75,1,4,0
8,42,10,0,0.5,5.25,1,4,0
8,43,-20,-50,0.75,-29.75,1,4,0
8,44,50,0,0.1,8.75,1,4,0
8,45,-10,-40,0.05,-34.75,1,4,0
8,46,0,-150,0.5,-101.25,1,4,0
8,47,0,-10,0.9,-1.25,1,4,0
8,48,-10,-40,0.95,-10,1,4,0
8,49,20,0,0.75,16.5,1,4,0
8,50,-20,-50,0.25,-37.25,1,4,0
9,9,0,-10,0.1,-7.75,1,2,0
9,15,-20,-50,0.95,-26.75,1,2,0
9,8,20,0,0.95,13.5,1,2,0
9,13,-10,-20,0.9,-11.75,1,2,0
9,14,0,-20,0.05,-17.5,1,2,0
9,28,50,0,0.5,23.75,1,2,0
9,29,20,0,0.05,2.5,1,2,0
9,30,20,10,0.1,11.75,1,2,0
9,31,-10,-20,0.1,-17.75,1,2,0
9,32,0,-10,0.5,-6.25,1,2,0
9,33,0,-20,0.95,-2.5,1,2,0
9,34,-10,-20,0.5,-13.75,1,2,0
9,35,40,10,0.95,34.75,1,2,0
9,10,50,20,0.25,29.75,1,2,0
9,11,50,20,0.75,37.25,1,2,0
9,12,40,10,0.25,15.25,1,2,0
9,26,10,0,0.9,7.75,1,2,0
9,27,40,10,0.75,30.25,1,2,0
9,1,10,0,0.1,2.25,1,2,0
9,2,50,0,0.9,33.75,1,2,0
9,3,-50,-150,0.05,-127.5,1,2,0
9,4,20,10,0.5,13.25,1,2,0
9,5,40,10,0.05,13.75,1,2,0
9,6,150,0,0.5,41.25,1,2,0
9,7,50,20,0.5,34.25,1,2,0
9,47,0,-10,0.9,-2.25,1,2,0
9,48,-10,-40,0.95,-12.25,1,2,0
9,49,20,0,0.75,12.5,1,2,0
9,50,-20,-50,0.25,-38.75,1,2,0
9,25,-20,-50,0.5,-38.75,1,2,0
9,38,-10,-40,0.75,-19.75,1,2,0
9,39,40,10,0.5,27.25,1,2,0
9,40,0,-50,0.1,-41.25,1,2,0
9,16,50,20,0.95,38.75,1,2,0
9,17,50,20,0.05,22.25,1,2,0
9,18,0,-20,0.25,-15.5,1,2,0
9,19,0,-50,0.9,-11.25,1,2,0
9,20,20,0,0.25,4.5,1,2,0
9,21,-10,-40,0.25,-30.25,1,2,0
9,22,0,-20,0.75,-5.5,1,2,0
9,23,20,10,0.9,15.75,1,2,0
9,24,0,-50,0.5,-28.75,1,2,0
9,37,150,50,0.05,62.5,1,2,0
9,42,10,0,0.5,4.75,1,2,0
9,43,-20,-50,0.75,-29.75,1,2,0
9,44,50,0,0.1,8.75,1,2,0
9,41,-20,-50,0.05,-44.75,1,2,0
9,46,0,-150,0.5,-116.25,1,2,0
9,45,-10,-40,0.05,-34.75,1,2,0
9,36,-10,-40,0.5,-24.25,1,2,0
10,3,-50,-150,0.05,-50,1,2,0
10,4,20,10,0.5,15.25,1,2,0
10,2,50,0,0.9,21.25,1,2,0
10,23,20,10,0.9,20,1,2,0
10,24,0,-50,0.5,-16.25,1,2,0
10,1,10,0,0.1,0.5,1,2,0
10,14,0,-20,0.05,-9.5,1,2,0
10,15,-20,-50,0.95,-20,1,2,0
10,16,50,20,0.95,50,1,2,0
10,17,50,20,0.05,40.25,1,2,0
10,18,0,-20,0.25,-8.5,1,2,0
10,19,0,-50,0.9,0,1,2,0
10,20,20,0,0.25,14.5,1,2,0
10,21,-10,-40,0.25,-24.25,1,2,0
10,22,0,-20,0.75,-9.5,1,2,0
10,37,150,50,0.05,150,1,2,0
10,38,-10,-40,0.75,-21.25,1,2,0
10,39,40,10,0.5,30.25,1,2,0
10,40,0,-50,0.1,-18.75,1,2,0
10,41,-20,-50,0.05,-20,1,2,0
10,42,10,0,0.5,10,1,2,0
10,43,-20,-50,0.75,-23.75,1,2,0
10,44,50,0,0.1,21.25,1,2,0
10,45,-10,-40,0.05,-21.25,1,2,0
10,46,0,-150,0.5,-56.25,1,2,0
10,47,0,-10,0.9,0,1,2,0
10,48,-10,-40,0.95,-10,1,2,0
10,49,20,0,0.75,15.5,1,2,0
10,50,-20,-50,0.25,-20,1,2,0
10,10,50,20,0.25,50,1,2,0
10,11,50,20,0.75,50,1,2,0
10,12,40,10,0.25,31.75,1,2,0
10,13,-10,-20,0.9,-15.25,1,2,0
10,27,40,10,0.75,40,1,2,0
10,28,50,0,0.5,41.25,1,2,0
10,29,20,0,0.05,9.5,1,2,0
10,30,20,10,0.1,14.75,1,2,0
10,31,-10,-20,0.1,-10,1,2,0
10,32,0,-10,0.5,-4.25,1,2,0
10,33,0,-20,0.95,-3.5,1,2,0
10,34,-10,-20,0.5,-10,1,2,0
10,35,40,10,0.95,40,1,2,0
10,36,-10,-40,0.5,-15.25,1,2,0
10,5,40,10,0.05,21.25,1,2,0
10,25,-20,-50,0.5,-20,1,2,0
10,26,10,0,0.9,8.75,1,2,0
10,8,20,0,0.95,9.5,1,2,0
10,9,0,-10,0.1,0,1,2,0
10,6,150,0,0.5,131.25,1,2,0
10,7,50,20,0.5,35.75,1,2,0
11,6,150,0,0.5,41.25,1,4,0
11,16,50,20,0.95,47.75,1,4,0
11,8,20,0,0.95,14.5,1,4,0
11,9,0,-10,0.1,-6.25,1,4,0
11,10,50,20,0.25,29.75,1,4,0
11,7,50,20,0.5,35.75,1,4,0
11,29,20,0,0.05,2.5,1,4,0
11,30,20,10,0.1,12.25,1,4,0
11,31,-10,-20,0.1,-16.75,1,4,0
11,32,0,-10,0.5,-4.25,1,4,0
11,33,0,-20,0.95,-1.5,1,4,0
11,34,-10,-20,0.5,-14.75,1,4,0
11,35,40,10,0.95,36.25,1,4,0
11,36,-10,-40,0.5,-25.75,1,4,0
11,11,50,20,0.75,43.25,1,4,0
11,12,40,10,0.25,19.75,1,4,0
11,13,-10,-20,0.9,-12.25,1,4,0
11,14,0,-20,0.05,-17.5,1,4,0
11,15,-20,-50,0.95,-22.25,1,4,0
11,42,10,0,0.5,4.25,1,4,0
11,43,-20,-50,0.75,-28.25,1,4,0
11,44,50,0,0.1,8.75,1,4,0
11,45,-10,-40,0.05,-36.25,1,4,0
11,46,0,-150,0.5,-116.25,1,4,0
11,47,0,-10,0.9,-1.25,1,4,0
11,48,-10,-40,0.95,-36.25,1,4,0
11,49,20,0,0.75,7.5,1,4,0
11,50,-20,-50,0.25,-43.25,1,4,0
11,24,0,-50,0.5,-26.25,1,4,0
11,25,-20,-50,0.5,-32.75,1,4,0
11,26,10,0,0.9,9.25,1,4,0
11,27,40,10,0.75,31.75,1,4,0
11,28,50,0,0.5,23.75,1,4,0
11,1,10,0,0.1,1.75,1,4,0
11,17,50,20,0.05,21.5,1,4,0
11,18,0,-20,0.25,-14.5,1,4,0
11,19,0,-50,0.9,-8.75,1,4,0
11,20,20,0,0.25,4.5,1,4,0
11,21,-10,-40,0.25,-30.25,1,4,0
11,22,0,-20,0.75,-3.5,1,4,0
11,23,20,10,0.9,19.25,1,4,0
11,37,150,50,0.05,72.5,1,4,0
11,38,-10,-40,0.75,-19.75,1,4,0
11,39,40,10,0.5,22.75,1,4,0
11,40,0,-50,0.1,-43.75,1,4,0
11,41,-20,-50,0.05,-46.25,1,4,0
11,5,40,10,0.05,11.5,1,4,0
11,2,50,0,0.9,38.75,1,4,0
11,3,-50,-150,0.05,-142.5,1,4,0
11,4,20,10,0.5,14.25,1,4,0
12,6,150,0,0.5,41.25,1,8,0
12,23,20,10,0.9,14.25,1,8,0
12,24,0,-50,0.5,-38.75,1,8,0
12,25,-20,-50,0.5,-41.75,1,8,0
12,1,10,0,0.1,2.75,1,8,0
12,2,50,0,0.9,18.75,1,8,0
12,3,-50,-150,0.05,-127.5,1,8,0
12,4,20,10,0.5,14.75,1,8,0
12,5,40,10,0.05,16.75,1,8,0
12,18,0,-20,0.25,-15.5,1,8,0
12,19,0,-50,0.9,-31.25,1,8,0
12,20,20,0,0.25,4.5,1,8,0
12,21,-10,-40,0.25,-33.25,1,8,0
12,22,0,-20,0.75,-12.5,1,8,0
12,34,-10,-20,0.5,-15.25,1,8,0
12,35,40,10,0.95,31.75,1,8,0
12,36,-10,-40,0.5,-31.75,1,8,0
12,37,150,50,0.05,67.5,1,8,0
12,38,-10,-40,0.75,-31.75,1,8,0
12,39,40,10,0.5,18.25,1,8,0
12,40,0,-50,0.1,-41.25,1,8,0
12,41,-20,-50,0.05,-44.75,1,8,0
12,42,10,0,0.5,3.75,1,8,0
12,43,-20,-50,0.75,-35.75,1,8,0
12,44,50,0,0.1,6.25,1,8,0
12,7,50,20,0.5,32.75,1,8,0
12,8,20,0,0.95,14.5,1,8,0
12,9,0,-10,0.1,-7.75,1,8,0
12,10,50,20,0.25,26.75,1,8,0
12,11,50,20,0.75,37.25,1,8,0
12,12,40,10,0.25,18.25,1,8,0
12,13,-10,-20,0.9,-14.25,1,8,0
12,14,0,-20,0.05,-17.5,1,8,0
12,15,-20,-50,0.95,-34.25,1,8,0
12,16,50,20,0.95,34.25,1,8,0
12,17,50,20,0.05,25.25,1,8,0
12,29,20,0,0.05,3.5,1,8,0
12,30,20,10,0.1,11.75,1,8,0
12,31,-10,-20,0.1,-17.75,1,8,0
12,32,0,-10,0.5,-7.25,1,8,0
12,33,0,-20,0.95,-10.5,1,8,0
12,47,0,-10,0.9,-4.75,1,8,0
12,48,-10,-40,0.95,-18.25,1,8,0
12,49,20,0,0.75,9.5,1,8,0
12,50,-20,-50,0.25,-43.25,1,8,0
12,46,0,-150,0.5,-116.25,1,8,0
12,26,10,0,0.9,3.75,1,8,0
12,27,40,10,0.75,21.25,1,8,0
12,28,50,0,0.5,11.25,1,8,0
12,45,-10,-40,0.05,-36.25,1,8,0
13,16,50,20,0.95,35.75,1,8,0
13,50,-20,-50,0.25,-29.75,1,8,0
13,9,0,-10,0.1,-5.25,1,8,0
13,49,20,0,0.75,6.5,1,8,0
13,12,40,10,0.25,16.75,1,8,0
13,13,-10,-20,0.9,-10,1,8,0
13,14,0,-20,0.05,-14.5,1,8,0
