"id","lottery","z1","z2","p1","ce","female","semester","highincome"
5,18,-10,-40,0.95,-16.75,1,5,0
5,1,20,10,0.1,12.25,1,5,0
5,39,0,-150,0.1,-146.25,1,5,0
5,2,20,10,0.5,13.25,1,5,0
5,7,40,10,0.75,24.25,1,5,0
5,4,40,10,0.05,10.75,1,5,0
5,3,20,10,0.9,17.75,1,5,0
5,25,-20,-50,0.5,-35.75,1,5,0
5,22,-10,-40,0.05,-37.75,1,5,0
5,29,10,0,0.5,4.75,1,5,0
5,26,-20,-50,0.25,-43.25,1,5,0
5,6,40,10,0.5,19.75,1,5,0
5,15,-10,-20,0.9,-17.75,1,5,0
5,21,-10,-40,0.25,-37.75,1,5,0
5,33,150,0,0.1,11.25,1,5,0
5,17,-10,-20,0.1,-18.75,1,5,0
5,38,0,-50,0.95,-11.25,1,5,0
5,14,150,50,0.05,52.5,1,5,0
5,34,40,0,0.25,9,1,5,0
6,13,50,20,0.95,44.75,0,3,0
6,3,20,10,0.9,18.25,0,3,0
6,32,50,0,0.95,41.25,0,3,0
6,37,0,-40,0.05,-29,0,3,0
6,18,-10,-40,0.95,-16.75,0,3,0
6,33,150,0,0.1,71.25,0,3,0
6,30,20,0,0.5,9.5,0,3,0
6,35,0,-10,0.5,-5.75,0,3,0
6,23,-20,-50,0.95,-25.25,0,3,0
6,6,40,10,0.5,30.25,0,3,0
6,21,-10,-40,0.25,-30.25,0,3,0
6,9,50,20,0.05,23.75,0,3,0
6,31,40,0,0.05,3,0,3,0
6,24,-20,-50,0.75,-25.25,0,3,0
6,14,150,50,0.05,57.5,0,3,0
6,20,-10,-40,0.5,-30.25,0,3,0
6,1,20,10,0.1,13.25,0,3,0
6,16,-10,-20,0.5,-15.25,0,3,0
6,4,40,10,0.05,10.75,0,3,0
6,40,0,-40,0.25,-17,0,3,0
6,7,40,10,0.75,30.25,0,3,0
6,8,40,10,0.95,37.75,0,3,0
6,12,50,20,0.75,38.75,0,3,0
6,34,40,0,0.25,15,0,3,0
6,11,50,20,0.5,34.25,0,3,0
6,10,50,20,0.25,28.25,0,3,0
6,17,-10,-20,0.1,-17.25,0,3,0
6,36,0,-20,0.5,-10.5,0,3,0
6,38,0,-50,0.95,-6.25,0,3,0
6,2,20,10,0.5,14.75,0,3,0
6,39,0,-150,0.1,-131.25,0,3,0
6,15,-10,-20,0.9,-17.75,0,3,0
6,27,-20,-50,0.05,-44.75,0,3,0
6,28,-50,-150,0.05,-137.5,0,3,0
6,25,-20,-50,0.5,-35.75,0,3,0
6,26,-20,-50,0.25,-43.25,0,3,0
6,22,-10,-40,0.05,-36.25,0,3,0
6,19,-10,-40,0.75,-15.25,0,3,0
6,29,10,0,0.5,4.75,0,3,0
7,36,0,-20,0.5,-10.5,0,3,0
7,33,150,0,0.1,41.25,0,3,0
7,22,-10,-40,0.05,-34.75,0,3,0
7,11,50,20,0.5,34.25,0,3,0
7,18,-10,-40,0.95,-12.25,0,3,0
7,20,-10,-40,0.5,-25.75,0,3,0
7,35,0,-10,0.5,-4.75,0,3,0
7,31,40,0,0.05,3,0,3,0
7,26,-20,-50,0.25,-41.75,0,3,0
7,4,40,10,0.05,12.25,0,3,0
7,37,0,-40,0.05,-35,0,3,0
7,16,-10,-20,0.5,-14.75,0,3,0
7,23,-20,-50,0.95,-20.75,0,3,0
7,13,50,20,0.95,49.25,0,3,0
7,9,50,20,0.05,23.75,0,3,0
7,21,-10,-40,0.25,-31.75,0,3,0
7,28,-50,-150,0.05,-137.5,0,3,0
7,10,50,20,0.25,28.25,0,3,0
7,14,150,50,0.05,62.5,0,3,0
7,27,-20,-50,0.05,-46.25,0,3,0
7,39,0,-150,0.1,-131.25,0,3,0
7,2,20,10,0.5,15.25,0,3,0
7,30,20,0,0.5,9.5,0,3,0
7,3,20,10,0.9,18.75,0,3,0
7,32,50,0,0.95,46.25,0,3,0
7,24,-20,-50,0.75,-26.75,0,3,0
7,29,10,0,0.5,5.75,0,3,0
7,1,20,10,0.1,11.75,0,3,0
7,38,0,-50,0.95,-1.25,0,3,0
7,15,-10,-20,0.9,-11.25,0,3,0
7,6,40,10,0.5,24.25,0,3,0
7,19,-10,-40,0.75,-16.75,0,3,0
7,8,40,10,0.95,37.75,0,3,0
7,34,40,0,0.25,11,0,3,0
7,40,0,-40,0.25,-29,0,3,0
7,25,-20,-50,0.5,-34.25,0,3,0
7,5,40,10,0.25,18.25,0,3,0
7,17,-10,-20,0.1,-18.75,0,3,0
7,7,40,10,0.75,16.75,0,3,0
7,12,50,20,0.75,28.25,0,3,0
9,30,20,0,0.5,9.5,1,3,0
9,18,-10,-40,0.95,-18.25,1,3,0
9,40,0,-40,0.25,-27,1,3,0
9,7,40,10,0.75,28.75,1,3,0
9,19,-10,-40,0.75,-24.25,1,3,0
9,28,-50,-150,0.05,-142.5,1,3,0
9,11,50,20,0.5,28.25,1,3,0
9,32,50,0,0.95,43.75,1,3,0
9,6,40,10,0.5,19.75,1,3,0
9,5,40,10,0.25,15.25,1,3,0
9,37,0,-40,0.05,-33,1,3,0
9,25,-20,-50,0.5,-35.75,1,3,0
9,22,-10,-40,0.05,-36.25,1,3,0
9,8,40,10,0.95,34.75,1,3,0
9,38,0,-50,0.95,-11.25,1,3,0
9,9,50,20,0.05,26.75,1,3,0
9,23,-20,-50,0.95,-26.75,1,3,0
9,27,-20,-50,0.05,-44.75,1,3,0
9,14,150,50,0.05,77.5,1,3,0
9,13,50,20,0.95,43.25,1,3,0
9,24,-20,-50,0.75,-34.25,1,3,0
9,12,50,20,0.75,38.75,1,3,0
9,3,20,10,0.9,17.75,1,3,0
9,17,-10,-20,0.1,-17.75,1,3,0
9,33,150,0,0.1,26.25,1,3,0
9,31,40,0,0.05,7,1,3,0
9,35,0,-10,0.5,-5.25,1,3,0
9,29,10,0,0.5,3.75,1,3,0
9,20,-10,-40,0.5,-25.75,1,3,0
9,21,-10,-40,0.25,-31.75,1,3,0
9,10,50,20,0.25,29.75,1,3,0
9,39,0,-150,0.1,-123.75,1,3,0
9,34,40,0,0.25,13,1,3,0
9,16,-10,-20,0.5,-14.25,1,3,0
9,4,40,10,0.05,18.25,1,3,0
9,36,0,-20,0.5,-7.5,1,3,0
9,15,-10,-20,0.9,-12.75,1,3,0
9,26,-20,-50,0.25,-37.25,1,3,0
9,2,20,10,0.5,17.25,1,3,0
10,24,-20,-50,0.75,-37.25,0,8,1
10,18,-10,-40,0.95,-12.25,0,8,1
10,40,0,-40,0.25,-35,0,8,1
10,2,20,10,0.5,13.75,0,8,1
10,13,50,20,0.95,47.75,0,8,1
10,23,-20,-50,0.95,-31.25,0,8,1
10,25,-20,-50,0.5,-49.25,0,8,1
10,19,-10,-40,0.75,-21.25,0,8,1
10,36,0,-20,0.5,-9.5,0,8,1
10,17,-10,-20,0.1,-18.25,0,8,1
10,31,40,0,0.05,13,0,8,1
10,6,40,10,0.5,40,0,8,1
10,8,40,10,0.95,39.25,0,8,1
10,20,-10,-40,0.5,-30.25,0,8,1
10,4,40,10,0.05,10.75,0,8,1
10,7,40,10,0.75,39.25,0,8,1
10,39,0,-150,0.1,-138.75,0,8,1
10,32,50,0,0.95,48.75,0,8,1
10,14,150,50,0.05,62.5,0,8,1
10,21,-10,-40,0.25,-31.75,0,8,1
10,30,20,0,0.5,14.5,0,8,1
10,3,20,10,0.9,18.75,0,8,1
10,5,40,10,0.25,16.75,0,8,1
10,12,50,20,0.75,44.75,0,8,1
10,16,-10,-20,0.5,-16.25,0,8,1
10,38,0,-50,0.95,-6.25,0,8,1
10,35,0,-10,0.5,-8.75,0,8,1
10,9,50,20,0.05,23.75,0,8,1
10,34,40,0,0.25,5,0,8,1
10,10,50,20,0.25,22.25,0,8,1
10,37,0,-40,0.05,-39,0,8,1
10,15,-10,-20,0.9,-11.25,0,8,1
10,29,10,0,0.5,8.25,0,8,1
10,28,-50,-150,0.05,-147.5,0,8,1
10,27,-20,-50,0.05,-49.25,0,8,1
10,11,50,20,0.5,32.75,0,8,1
10,26,-20,-50,0.25,-38.75,0,8,1
10,22,-10,-40,0.05,-39.25,0,8,1
11,36,0,-20,0.5,-10.5,0,2,0
11,30,20,0,0.5,10.5,0,2,0
11,25,-20,-50,0.5,-34.25,0,2,0
11,9,50,20,0.05,20.75,0,2,0
11,6,40,10,0.5,24.25,0,2,0
11,1,20,10,0.1,10.75,0,2,0
11,4,40,10,0.05,12.25,0,2,0
11,38,0,-50,0.95,-3.75,0,2,0
11,22,-10,-40,0.05,-39.25,0,2,0
11,20,-10,-40,0.5,-25.75,0,2,0
11,17,-10,-20,0.1,-19.25,0,2,0
11,2,20,10,0.5,14.75,0,2,0
11,40,0,-40,0.25,-31,0,2,0
11,33,150,0,0.1,11.25,0,2,0
11,34,40,0,0.25,9,0,2,0
11,15,-10,-20,0.9,-11.25,0,2,0
11,12,50,20,0.75,37.25,0,2,0
11,21,-10,-40,0.25,-31.75,0,2,0
11,7,40,10,0.75,31.75,0,2,0
11,8,40,10,0.95,37.75,0,2,0
11,11,50,20,0.5,34.25,0,2,0
11,32,50,0,0.95,46.25,0,2,0
11,24,-20,-50,0.75,-26.75,0,2,0
11,5,40,10,0.25,16.75,0,2,0
11,29,10,0,0.5,4.75,0,2,0
11,10,50,20,0.25,26.75,0,2,0
11,3,20,10,0.9,18.75,0,2,0
11,35,0,-10,0.5,-4.75,0,2,0
11,14,150,50,0.05,52.5,0,2,0
11,13,50,20,0.95,47.75,0,2,0
11,27,-20,-50,0.05,-47.75,0,2,0
11,23,-20,-50,0.95,-20.75,0,2,0
11,26,-20,-50,0.25,-43.25,0,2,0
11,16,-10,-20,0.5,-15.25,0,2,0
11,37,0,-40,0.05,-39,0,2,0
11,19,-10,-40,0.75,-16.75,0,2,0
11,18,-10,-40,0.95,-10.75,0,2,0
11,39,0,-150,0.1,-138.75,0,2,0
11,28,-50,-150,0.05,-147.5,0,2,0
12,27,-20,-50,0.05,-44.75,1,5,0
12,21,-10,-40,0.25,-30.25,1,5,0
12,3,20,10,0.9,15.75,1,5,0
12,25,-20,-50,0.5,-38.75,1,5,0
12,2,20,10,0.5,14.75,1,5,0
12,11,50,20,0.5,34.25,1,5,0
12,14,150,50,0.05,72.5,1,5,0
12,5,40,10,0.25,22.75,1,5,0
12,18,-10,-40,0.95,-18.25,1,5,0
12,9,50,20,0.05,29.75,1,5,0
12,36,0,-20,0.5,-10.5,1,5,0
12,15,-10,-20,0.9,-13.25,1,5,0
12,28,-50,-150,0.05,-127.5,1,5,0
12,19,-10,-40,0.75,-21.25,1,5,0
12,31,40,0,0.05,7,1,5,0
12,34,40,0,0.25,13,1,5,0
12,39,0,-150,0.1,-123.75,1,5,0
12,33,150,0,0.1,26.25,1,5,0
12,17,-10,-20,0.1,-15.75,1,5,0
12,35,0,-10,0.5,-4.75,1,5,0
12,10,50,20,0.25,34.25,1,5,0
12,8,40,10,0.95,33.25,1,5,0
12,23,-20,-50,0.95,-29.75,1,5,0
12,38,0,-50,0.95,-13.75,1,5,0
12,26,-20,-50,0.25,-38.75,1,5,0
12,20,-10,-40,0.5,-25.75,1,5,0
12,1,20,10,0.1,13.75,1,5,0
12,7,40,10,0.75,27.25,1,5,0
12,29,10,0,0.5,6.75,1,5,0
12,40,0,-40,0.25,-25,1,5,0
12,6,40,10,0.5,24.25,1,5,0
12,12,50,20,0.75,38.75,1,5,0
12,32,50,0,0.95,31.25,1,5,0
12,13,50,20,0.95,43.25,1,5,0
12,4,40,10,0.05,21.25,1,5,0
12,16,-10,-20,0.5,-14.75,1,5,0
12,24,-20,-50,0.75,-31.25,1,5,0
12,22,-10,-40,0.05,-34.75,1,5,0
12,37,0,-40,0.05,-33,1,5,0
12,30,20,0,0.5,10.5,1,5,0
13,24,-20,-50,0.75,-28.25,1,4,0
13,18,-10,-40,0.95,-22.75,1,4,0
13,40,0,-40,0.25,-29,1,4,0
13,2,20,10,0.5,14.25,1,4,0
13,13,50,20,0.95,40.25,1,4,0
13,23,-20,-50,0.95,-35.75,1,4,0
13,25,-20,-50,0.5,-31.25,1,4,0
13,19,-10,-40,0.75,-25.75,1,4,0
13,36,0,-20,0.5,-10.5,1,4,0
13,17,-10,-20,0.1,-17.25,1,4,0
13,31,40,0,0.05,11,1,4,0
13,6,40,10,0.5,19.75,1,4,0
13,1,20,10,0.1,12.75,1,4,0
13,8,40,10,0.95,27.25,1,4,0
13,20,-10,-40,0.5,-25.75,1,4,0
13,4,40,10,0.05,15.25,1,4,0
13,7,40,10,0.75,22.75,1,4,0
13,39,0,-150,0.1,-116.25,1,4,0
13,33,150,0,0.1,26.25,1,4,0
13,32,50,0,0.95,13.75,1,4,0
13,14,150,50,0.05,67.5,1,4,0
13,21,-10,-40,0.25,-31.75,1,4,0
13,30,20,0,0.5,9.5,1,4,0
13,3,20,10,0.9,14.75,1,4,0
13,5,40,10,0.25,15.25,1,4,0
13,12,50,20,0.75,29.75,1,4,0
13,16,-10,-20,0.5,-15.25,1,4,0
13,38,0,-50,0.95,-36.25,1,4,0
13,35,0,-10,0.5,-0.25,1,4,0
13,9,50,20,0.05,28.25,1,4,0
13,34,40,0,0.25,11,1,4,0
13,10,50,20,0.25,28.25,1,4,0
13,37,0,-40,0.05,-27,1,4,0
13,15,-10,-20,0.9,-15.25,1,4,0
13,29,10,0,0.5,4.75,1,4,0
13,28,-50,-150,0.05,-122.5,1,4,0
13,27,-20,-50,0.05,-35.75,1,4,0
13,11,50,20,0.5,28.25,1,4,0
13,26,-20,-50,0.25,-37.25,1,4,0
13,22,-10,-40,0.05,-25.75,1,4,0
14,17,-10,-20,0.1,-18.75,0,7,0
14,8,40,10,0.95,37.75,0,7,0
14,12,50,20,0.75,43.25,0,7,0
14,6,40,10,0.5,25.75,0,7,0
14,38,0,-50,0.95,-1.25,0,7,0
14,3,20,10,0.9,19.25,0,7,0
14,11,50,20,0.5,35.75,0,7,0
14,36,0,-20,0.5,-9.5,0,7,0
14,37,0,-40,0.05,-37,0,7,0
14,1,20,10,0.1,11.25,0,7,0
14,16,-10,-20,0.5,-14.75,0,7,0
14,4,40,10,0.05,12.25,0,7,0
14,30,20,0,0.5,10.5,0,7,0
14,28,-50,-150,0.05,-142.5,0,7,0
14,32,50,0,0.95,48.75,0,7,0
14,22,-10,-40,0.05,-37.75,0,7,0
14,19,-10,-40,0.75,-16.75,0,7,0
14,9,50,20,0.05,22.25,0,7,0
14,34,40,0,0.25,9,0,7,0
14,27,-20,-50,0.05,-47.75,0,7,0
14,10,50,20,0.25,28.25,0,7,0
14,40,0,-40,0.25,-29,0,7,0
14,31,40,0,0.05,3,0,7,0
14,13,50,20,0.95,47.75,0,7,0
14,7,40,10,0.75,33.25,0,7,0
14,15,-10,-20,0.9,-10.75,0,7,0
14,21,-10,-40,0.25,-31.75,0,7,0
14,24,-20,-50,0.75,-26.75,0,7,0
14,33,150,0,0.1,11.25,0,7,0
14,25,-20,-50,0.5,-34.25,0,7,0
14,23,-20,-50,0.95,-22.25,0,7,0
14,39,0,-150,0.1,-131.25,0,7,0
14,20,-10,-40,0.5,-24.25,0,7,0
14,29,10,0,0.5,5.25,0,7,0
14,35,0,-10,0.5,-4.75,0,7,0
14,2,20,10,0.5,15.25,0,7,0
14,5,40,10,0.25,18.25,0,7,0
14,14,150,50,0.05,57.5,0,7,0
14,26,-20,-50,0.25,-43.25,0,7,0
14,18,-10,-40,0.95,-12.25,0,7,0
15,16,-10,-20,0.5,-14.25,0,1,0
15,15,-10,-20,0.9,-12.25,0,1,0
15,12,50,20,0.75,35.75,0,1,0
15,9,50,20,0.05,34.25,0,1,0
15,1,20,10,0.1,14.25,0,1,0
15,11,50,20,0.5,37.25,0,1,0
15,26,-20,-50,0.25,-37.25,0,1,0
15,8,40,10,0.95,27.25,0,1,0
15,30,20,0,0.5,10.5,0,1,0
15,35,0,-10,0.5,-2.25,0,1,0
15,4,40,10,0.05,15.25,0,1,0
15,7,40,10,0.75,22.75,0,1,0
15,22,-10,-40,0.05,-30.25,0,1,0
15,24,-20,-50,0.75,-28.25,0,1,0
15,19,-10,-40,0.75,-19.75,0,1,0
15,34,40,0,0.25,13,0,1,0
15,18,-10,-40,0.95,-13.75,0,1,0
15,13,50,20,0.95,43.25,0,1,0
15,32,50,0,0.95,38.75,0,1,0
15,27,-20,-50,0.05,-44.75,0,1,0
15,20,-10,-40,0.5,-24.25,0,1,0
15,10,50,20,0.25,34.25,0,1,0
15,3,20,10,0.9,17.75,0,1,0
15,21,-10,-40,0.25,-30.25,0,1,0
15,14,150,50,0.05,97.5,0,1,0
15,28,-50,-150,0.05,-132.5,0,1,0
15,38,0,-50,0.95,-6.25,0,1,0
15,2,20,10,0.5,17.25,0,1,0
15,39,0,-150,0.1,-116.25,0,1,0
15,33,150,0,0.1,26.25,0,1,0
15,36,0,-20,0.5,-5.5,0,1,0
15,6,40,10,0.5,24.25,0,1,0
15,23,-20,-50,0.95,-25.25,0,1,0
15,40,0,-40,0.25,-29,0,1,0
15,17,-10,-20,0.1,-17.75,0,1,0
15,31,40,0,0.05,9,0,1,0
15,25,-20,-50,0.5,-31.25,0,1,0
15,37,0,-40,0.05,-33,0,1,0
15,5,40,10,0.25,22.75,0,1,0
15,29,10,0,0.5,7.75,0,1,0
16,25,-20,-50,0.5,-32.75,0,4,0
16,15,-10,-20,0.9,-13.25,0,4,0
16,34,40,0,0.25,11,0,4,0
16,20,-10,-40,0.5,-25.75,0,4,0
16,7,40,10,0.75,27.25,0,4,0
16,27,-20,-50,0.05,-44.75,0,4,0
16,19,-10,-40,0.75,-21.25,0,4,0
16,3,20,10,0.9,17.25,0,4,0
16,39,0,-150,0.1,-93.75,0,4,0
16,32,50,0,0.95,31.25,0,4,0
16,10,50,20,0.25,29.75,0,4,0
16,31,40,0,0.05,17,0,4,0
16,2,20,10,0.5,14.25,0,4,0
16,11,50,20,0.5,29.75,0,4,0
16,29,10,0,0.5,5.75,0,4,0
16,16,-10,-20,0.5,-15.25,0,4,0
16,14,150,50,0.05,67.5,0,4,0
16,28,-50,-150,0.05,-127.5,0,4,0
16,24,-20,-50,0.75,-29.75,0,4,0
16,36,0,-20,0.5,-12.5,0,4,0
16,40,0,-40,0.25,-15,0,4,0
16,1,20,10,0.1,17.75,0,4,0
16,30,20,0,0.5,11.5,0,4,0
16,18,-10,-40,0.95,-36.25,0,4,0
16,12,50,20,0.75,31.25,0,4,0
16,22,-10,-40,0.05,-36.25,0,4,0
16,13,50,20,0.95,47.75,0,4,0
16,37,0,-40,0.05,-33,0,4,0
16,17,-10,-20,0.1,-16.75,0,4,0
16,26,-20,-50,0.25,-37.25,0,4,0
16,4,40,10,0.05,15.25,0,4,0
16,23,-20,-50,0.95,-26.75,0,4,0
16,21,-10,-40,0.25,-25.75,0,4,0
16,6,40,10,0.5,19.75,0,4,0
16,33,150,0,0.1,33.75,0,4,0
16,38,0,-50,0.95,-8.75,0,4,0
16,8,40,10,0.95,36.25,0,4,0
16,35,0,-10,0.5,-2.25,0,4,0
16,9,50,20,0.05,29.75,0,4,0
16,5,40,10,0.25,24.25,0,4,0
18,17,-10,-20,0.1,-16.75,0,3,0
18,19,-10,-40,0.75,-21.25,0,3,0
18,21,-10,-40,0.25,-31.75,0,3,0
18,27,-20,-50,0.05,-44.75,0,3,0
18,10,50,20,0.25,29.75,0,3,0
18,16,-10,-20,0.5,-14.75,0,3,0
18,34,40,0,0.25,9,0,3,0
18,11,50,20,0.5,35.75,0,3,0
18,20,-10,-40,0.5,-24.25,0,3,0
18,37,0,-40,0.05,-33,0,3,0
